Date,Time,Time.Fraction,Site.Name,Chlorophyll.RFU,Chlorophyll.ugL,Conductivity.uscm,Depth.m,ODO.sat,ODO.mgL,Sal.psu,pH,Temp.C,Battery.V,Date.Time
5/28/21,3:14:42,0,Deployment Site,0.22,-1.42,39857,2.262,117.1,9.89,33.36,8.41,13.658,2.66,5/28/21 3:14
5/28/21,3:19:42,0,Deployment Site,4.84,17.05,39846.7,2.263,116.9,9.87,33.36,8.41,13.656,2.66,5/28/21 3:19
5/28/21,3:24:42,0,Deployment Site,0.45,-0.53,39855.1,2.265,116.8,9.86,33.36,8.4,13.657,2.67,5/28/21 3:24
5/28/21,3:29:42,0,Deployment Site,3.23,10.61,39855.4,2.267,117,9.88,33.37,8.4,13.652,2.67,5/28/21 3:29
5/28/21,3:34:42,0,Deployment Site,1,1.7,39861.3,2.267,116.7,9.85,33.36,8.4,13.669,2.67,5/28/21 3:34
5/28/21,3:39:42,0,Deployment Site,0.8,0.88,39855.3,2.267,116.6,9.85,33.36,8.4,13.666,2.67,5/28/21 3:39
5/28/21,3:44:42,0,Deployment Site,1.39,3.27,39857.1,2.268,116.5,9.84,33.36,8.4,13.66,2.67,5/28/21 3:44
5/28/21,3:49:42,0,Deployment Site,1,1.68,39853.9,2.271,117,9.88,33.36,8.41,13.663,2.67,5/28/21 3:49
5/28/21,3:54:42,0,Deployment Site,0.19,-1.55,39864.4,2.271,116.7,9.85,33.37,8.4,13.663,2.66,5/28/21 3:54
5/28/21,3:59:42,0,Deployment Site,1.58,4,39853.9,2.272,116.4,9.83,33.36,8.4,13.662,2.68,5/28/21 3:59
5/28/21,4:04:42,0,Deployment Site,1.38,3.22,39873.3,2.274,116.4,9.83,33.37,8.4,13.672,2.66,5/28/21 4:04
5/28/21,4:09:42,0,Deployment Site,1.42,3.37,39810.8,2.275,115.6,9.77,33.34,8.4,13.633,2.66,5/28/21 4:09
5/28/21,4:14:42,0,Deployment Site,1.68,4.41,39804.9,2.275,115.9,9.8,33.35,8.4,13.62,2.68,5/28/21 4:14
5/28/21,4:19:42,0,Deployment Site,0.83,0.99,39820.5,2.275,116.3,9.83,33.37,8.4,13.612,2.67,5/28/21 4:19
5/28/21,4:24:42,0,Deployment Site,1.13,2.21,39827.8,2.276,116.5,9.84,33.36,8.41,13.632,2.66,5/28/21 4:24
5/28/21,4:29:42,0,Deployment Site,0.79,0.85,39802.5,2.277,115.9,9.8,33.35,8.4,13.617,2.66,5/28/21 4:29
5/28/21,4:34:42,0,Deployment Site,3.16,10.33,39825,2.277,116.5,9.85,33.37,8.41,13.622,2.67,5/28/21 4:34
5/28/21,4:39:42,0,Deployment Site,1.03,1.82,39828.1,2.279,116.7,9.86,33.36,8.41,13.631,2.68,5/28/21 4:39
5/28/21,4:44:42,0,Deployment Site,1.63,4.21,39832.9,2.279,116.7,9.85,33.36,8.41,13.638,2.66,5/28/21 4:44
5/28/21,4:49:42,0,Deployment Site,1.48,3.6,39812.2,2.278,116.4,9.84,33.35,8.41,13.627,2.66,5/28/21 4:49
5/28/21,4:54:42,0,Deployment Site,1.53,3.81,39816.9,2.278,116.3,9.82,33.36,8.41,13.626,2.66,5/28/21 4:54
5/28/21,4:59:42,0,Deployment Site,1.76,4.74,39816,2.279,116.5,9.85,33.36,8.41,13.621,2.66,5/28/21 4:59
5/28/21,5:04:42,0,Deployment Site,0.85,1.07,39808.2,2.279,116.1,9.81,33.36,8.41,13.612,2.67,5/28/21 5:04
5/28/21,5:09:42,0,Deployment Site,1.6,4.09,39816.3,2.279,116.4,9.84,33.36,8.41,13.618,2.65,5/28/21 5:09
5/28/21,5:14:42,0,Deployment Site,1.32,2.96,39809.9,2.279,116.2,9.82,33.35,8.41,13.62,2.67,5/28/21 5:14
5/28/21,5:19:42,0,Deployment Site,1.02,1.79,39821.9,2.278,116.4,9.84,33.36,8.41,13.621,2.66,5/28/21 5:19
5/28/21,5:24:42,0,Deployment Site,1.34,3.03,39833,2.278,116.6,9.85,33.36,8.41,13.641,2.66,5/28/21 5:24
5/28/21,5:29:42,0,Deployment Site,1.12,2.18,39840.3,2.279,116.8,9.86,33.36,8.41,13.645,2.67,5/28/21 5:29
5/28/21,5:34:42,0,Deployment Site,1.52,3.77,39853.8,2.277,116.9,9.87,33.37,8.42,13.652,2.67,5/28/21 5:34
5/28/21,5:39:42,0,Deployment Site,1.28,2.82,39843.4,2.277,116.5,9.84,33.37,8.41,13.643,2.67,5/28/21 5:39
5/28/21,5:44:42,0,Deployment Site,1.36,3.12,39840.7,2.277,116.5,9.84,33.37,8.41,13.638,2.66,5/28/21 5:44
5/28/21,5:49:42,0,Deployment Site,1.35,3.08,39831.2,2.276,116.3,9.83,33.36,8.41,13.631,2.67,5/28/21 5:49
5/28/21,5:54:42,0,Deployment Site,1.28,2.83,39809.9,2.277,115.9,9.8,33.36,8.41,13.618,2.67,5/28/21 5:54
5/28/21,5:59:42,0,Deployment Site,1.28,2.79,39839.8,2.276,116.4,9.83,33.36,8.41,13.64,2.66,5/28/21 5:59
5/28/21,6:04:42,0,Deployment Site,1.35,3.09,39828,2.274,116.4,9.83,33.36,8.41,13.629,2.67,5/28/21 6:04
5/28/21,6:09:42,0,Deployment Site,1.07,1.97,39820.3,2.274,116.3,9.82,33.36,8.41,13.624,2.65,5/28/21 6:09
5/28/21,6:14:42,0,Deployment Site,1.46,3.52,39819,2.274,116.3,9.83,33.36,8.41,13.624,2.67,5/28/21 6:14
5/28/21,6:19:42,0,Deployment Site,1.54,3.84,39820.1,2.272,116.3,9.83,33.36,8.41,13.624,2.67,5/28/21 6:19
5/28/21,6:24:42,0,Deployment Site,2.37,7.17,39754.6,2.273,113.9,9.64,33.35,8.39,13.563,2.66,5/28/21 6:24
5/28/21,6:29:42,0,Deployment Site,1.36,3.11,39768.8,2.272,114.3,9.67,33.35,8.39,13.576,2.67,5/28/21 6:29
5/28/21,6:34:42,0,Deployment Site,1.3,2.9,39804,2.272,115.6,9.77,33.36,8.41,13.608,2.65,5/28/21 6:34
5/28/21,6:39:42,0,Deployment Site,1.24,2.66,39818.5,2.271,116.1,9.81,33.36,8.41,13.619,2.67,5/28/21 6:39
5/28/21,6:44:42,0,Deployment Site,1.24,2.64,39811.7,2.27,115.9,9.8,33.36,8.41,13.614,2.67,5/28/21 6:44
5/28/21,6:49:42,0,Deployment Site,1.06,1.94,39811.8,2.268,116.1,9.81,33.36,8.41,13.621,2.66,5/28/21 6:49
5/28/21,6:54:42,0,Deployment Site,1.29,2.85,39814.3,2.268,116.3,9.83,33.36,8.41,13.62,2.66,5/28/21 6:54
5/28/21,6:59:42,0,Deployment Site,1.07,1.95,39819.6,2.267,116.1,9.81,33.36,8.41,13.621,2.66,5/28/21 6:59
5/28/21,7:04:42,0,Deployment Site,1.22,2.58,39776.9,2.267,115.1,9.73,33.36,8.4,13.581,2.65,5/28/21 7:04
5/28/21,7:09:42,0,Deployment Site,1.31,2.95,39819.3,2.267,115.9,9.79,33.36,8.41,13.628,2.67,5/28/21 7:09
5/28/21,7:14:42,0,Deployment Site,1.08,2.02,39826.6,2.267,115.9,9.79,33.35,8.41,13.638,2.65,5/28/21 7:14
5/28/21,7:19:42,0,Deployment Site,0.81,0.92,39823.4,2.266,115.6,9.76,33.35,8.41,13.639,2.66,5/28/21 7:19
5/28/21,7:24:42,0,Deployment Site,0.95,1.49,39819.6,2.266,115.7,9.77,33.35,8.41,13.633,2.65,5/28/21 7:24
5/28/21,7:29:42,0,Deployment Site,1.05,1.89,39815.9,2.265,115.3,9.74,33.35,8.41,13.631,2.65,5/28/21 7:29
5/28/21,7:34:42,0,Deployment Site,1.09,2.03,39777.2,2.264,114.3,9.66,33.34,8.4,13.605,2.67,5/28/21 7:34
5/28/21,7:39:42,0,Deployment Site,0.96,1.51,39768.9,2.264,114.1,9.65,33.34,8.39,13.59,2.65,5/28/21 7:39
5/28/21,7:44:42,0,Deployment Site,1.2,2.48,39754.8,2.264,114.3,9.67,33.34,8.39,13.577,2.66,5/28/21 7:44
5/28/21,7:49:42,0,Deployment Site,1.42,3.39,39825.6,2.264,116,9.8,33.37,8.4,13.618,2.66,5/28/21 7:49
5/28/21,7:54:42,0,Deployment Site,0.8,0.87,39855.4,2.263,115,9.71,33.36,8.4,13.663,2.66,5/28/21 7:54
5/28/21,7:59:42,0,Deployment Site,1.18,2.43,39831.7,2.262,114.1,9.64,33.36,8.39,13.632,2.67,5/28/21 7:59
5/28/21,8:04:42,0,Deployment Site,1.17,2.38,39838.3,2.26,113.7,9.6,33.36,8.39,13.643,2.66,5/28/21 8:04
5/28/21,8:09:42,0,Deployment Site,1.14,2.26,39820.7,2.26,113.8,9.61,33.36,8.39,13.627,2.66,5/28/21 8:09
5/28/21,8:14:42,0,Deployment Site,1.16,2.33,39809.4,2.261,113.7,9.61,33.36,8.39,13.618,2.66,5/28/21 8:14
5/28/21,8:19:42,0,Deployment Site,1.38,3.21,39810.5,2.26,114.1,9.65,33.37,8.39,13.607,2.65,5/28/21 8:19
5/28/21,8:24:42,0,Deployment Site,0.62,0.16,39786.9,2.26,112.8,9.53,33.34,8.38,13.613,2.66,5/28/21 8:24
5/28/21,8:29:42,0,Deployment Site,0.37,-0.82,39789.2,2.259,113.3,9.57,33.35,8.38,13.602,2.66,5/28/21 8:29
5/28/21,8:34:42,0,Deployment Site,0.35,-0.92,39789.1,2.259,113.5,9.6,33.35,8.38,13.603,2.66,5/28/21 8:34
5/28/21,8:39:42,0,Deployment Site,0.39,-0.76,39785.8,2.259,113.3,9.58,33.35,8.38,13.603,2.65,5/28/21 8:39
5/28/21,8:44:42,0,Deployment Site,0.33,-0.99,39796.9,2.26,114.5,9.68,33.35,8.38,13.607,2.66,5/28/21 8:44
5/28/21,8:49:42,0,Deployment Site,0.67,0.35,39780.1,2.261,112.8,9.54,33.33,8.37,13.617,2.66,5/28/21 8:49
5/28/21,8:54:42,0,Deployment Site,0.43,-0.59,39782.9,2.262,112.8,9.53,33.33,8.37,13.619,2.65,5/28/21 8:54
5/28/21,8:59:42,0,Deployment Site,0.66,0.31,39797.4,2.262,114.4,9.67,33.35,8.38,13.609,2.66,5/28/21 8:59
5/28/21,9:04:42,0,Deployment Site,0.8,0.9,39831,2.263,112.3,9.48,33.34,8.38,13.663,2.65,5/28/21 9:04
5/28/21,9:09:42,0,Deployment Site,0.71,0.55,39834.8,2.263,112.8,9.52,33.34,8.38,13.668,2.66,5/28/21 9:09
5/28/21,9:14:42,0,Deployment Site,0.54,-0.14,39855.1,2.263,112.7,9.51,33.34,8.39,13.687,2.66,5/28/21 9:14
5/28/21,9:19:42,0,Deployment Site,0.57,-0.02,39857.3,2.266,113,9.53,33.34,8.39,13.686,2.64,5/28/21 9:19
5/28/21,9:24:42,0,Deployment Site,0.66,0.32,39894.3,2.266,113.7,9.59,33.35,8.39,13.714,2.65,5/28/21 9:24
5/28/21,9:29:42,0,Deployment Site,0.65,0.28,39926.6,2.267,113.7,9.59,33.36,8.4,13.739,2.65,5/28/21 9:29
5/28/21,9:34:42,0,Deployment Site,0.76,0.73,39921,2.267,113.5,9.57,33.36,8.4,13.735,2.65,5/28/21 9:34
5/28/21,9:39:42,0,Deployment Site,0.68,0.4,39915.8,2.266,113.5,9.57,33.36,8.39,13.725,2.66,5/28/21 9:39
5/28/21,9:44:42,0,Deployment Site,1.03,1.79,39883.7,2.268,113.3,9.56,33.35,8.39,13.701,2.64,5/28/21 9:44
5/28/21,9:49:42,0,Deployment Site,0.53,-0.19,39856.7,2.267,113.9,9.61,33.35,8.39,13.672,2.66,5/28/21 9:49
5/28/21,9:54:42,0,Deployment Site,0.4,-0.73,39864.9,2.267,113.6,9.59,33.35,8.39,13.684,2.65,5/28/21 9:54
5/28/21,9:59:42,0,Deployment Site,0.3,-1.1,39859.1,2.268,113.9,9.61,33.35,8.39,13.675,2.66,5/28/21 9:59
5/28/21,10:04:42,0,Deployment Site,0.43,-0.59,39874.2,2.267,114.2,9.64,33.35,8.39,13.692,2.66,5/28/21 10:04
5/28/21,10:09:42,0,Deployment Site,0.4,-0.7,39938,2.267,114.4,9.64,33.36,8.4,13.752,2.64,5/28/21 10:09
5/28/21,10:14:42,0,Deployment Site,0.49,-0.34,39988.1,2.267,114.3,9.62,33.37,8.4,13.798,2.65,5/28/21 10:14
5/28/21,10:19:42,0,Deployment Site,0.39,-0.76,39948.8,2.267,114.5,9.65,33.37,8.4,13.749,2.65,5/28/21 10:19
5/28/21,10:24:42,0,Deployment Site,0.32,-1.04,39961.4,2.267,114,9.6,33.36,8.4,13.772,2.66,5/28/21 10:24
5/28/21,10:29:42,0,Deployment Site,0.38,-0.78,39959.6,2.268,113.8,9.59,33.36,8.39,13.773,2.66,5/28/21 10:29
5/28/21,10:34:42,0,Deployment Site,0.37,-0.85,39944.4,2.267,114.3,9.63,33.37,8.39,13.748,2.65,5/28/21 10:34
5/28/21,10:39:42,0,Deployment Site,0.31,-1.09,39946.5,2.267,114.3,9.63,33.36,8.39,13.756,2.66,5/28/21 10:39
5/28/21,10:44:42,0,Deployment Site,0.77,0.76,39920.2,2.268,114.7,9.67,33.36,8.4,13.735,2.65,5/28/21 10:44
5/28/21,10:49:42,0,Deployment Site,0.3,-1.12,39923.2,2.268,115.2,9.71,33.36,8.4,13.736,2.66,5/28/21 10:49
5/28/21,10:54:42,0,Deployment Site,0.48,-0.41,39907.4,2.268,115.3,9.72,33.36,8.4,13.721,2.66,5/28/21 10:54
5/28/21,10:59:42,0,Deployment Site,0.55,-0.11,39901.3,2.268,115.4,9.73,33.34,8.4,13.735,2.65,5/28/21 10:59
5/28/21,11:04:42,0,Deployment Site,0.5,-0.3,39970.6,2.268,114.3,9.63,33.35,8.39,13.796,2.66,5/28/21 11:04
5/28/21,11:09:42,0,Deployment Site,0.6,0.09,40071,2.269,113.8,9.56,33.33,8.39,13.924,2.64,5/28/21 11:09
5/28/21,11:14:42,0,Deployment Site,0.55,-0.12,40036.9,2.269,113.7,9.56,33.36,8.39,13.859,2.65,5/28/21 11:14
5/28/21,11:19:42,0,Deployment Site,0.75,0.7,40024.8,2.269,113.8,9.57,33.34,8.39,13.866,2.66,5/28/21 11:19
5/28/21,11:24:42,0,Deployment Site,0.78,0.8,39990.9,2.269,114.1,9.61,33.35,8.39,13.823,2.65,5/28/21 11:24
5/28/21,11:29:42,0,Deployment Site,0.58,-0.01,39999.1,2.27,114,9.59,33.33,8.38,13.856,2.66,5/28/21 11:29
5/28/21,11:34:42,0,Deployment Site,0.49,-0.37,39991.4,2.27,114.6,9.64,33.34,8.38,13.835,2.65,5/28/21 11:34
5/28/21,11:39:42,0,Deployment Site,0.3,-1.09,39944.5,2.27,114.9,9.68,33.33,8.39,13.795,2.65,5/28/21 11:39
5/28/21,11:44:42,0,Deployment Site,0.35,-0.9,39977.5,2.271,114.5,9.63,33.32,8.39,13.839,2.65,5/28/21 11:44
5/28/21,11:49:42,0,Deployment Site,0.39,-0.77,39970.7,2.27,114.6,9.65,33.32,8.39,13.832,2.65,5/28/21 11:49
5/28/21,11:54:42,0,Deployment Site,0.39,-0.74,39981.9,2.272,114.7,9.66,33.33,8.39,13.829,2.66,5/28/21 11:54
5/28/21,11:59:42,0,Deployment Site,0.83,1.01,39955.4,2.274,115.2,9.7,33.33,8.39,13.805,2.65,5/28/21 11:59
5/28/21,12:04:42,0,Deployment Site,0.87,1.18,39955.2,2.274,115.2,9.7,33.34,8.39,13.797,2.64,5/28/21 12:04
5/28/21,12:09:42,0,Deployment Site,0.7,0.47,39964.1,2.277,115.7,9.74,33.34,8.4,13.799,2.66,5/28/21 12:09
5/28/21,12:14:42,0,Deployment Site,0.71,0.51,39975.4,2.277,115.7,9.75,33.35,8.4,13.803,2.65,5/28/21 12:14
5/28/21,12:19:42,0,Deployment Site,0.48,-0.4,39987.1,2.277,115.9,9.76,33.35,8.4,13.809,2.65,5/28/21 12:19
5/28/21,12:24:42,0,Deployment Site,0.84,1.04,39979.8,2.276,115.9,9.76,33.35,8.4,13.803,2.64,5/28/21 12:24
5/28/21,12:29:42,0,Deployment Site,0.98,1.6,39989.8,2.278,116,9.77,33.35,8.4,13.813,2.64,5/28/21 12:29
5/28/21,12:34:42,0,Deployment Site,0.74,0.66,40008.4,2.278,116.1,9.77,33.36,8.41,13.829,2.65,5/28/21 12:34
5/28/21,12:39:42,0,Deployment Site,0.84,1.03,40024.5,2.278,116,9.76,33.36,8.41,13.84,2.64,5/28/21 12:39
5/28/21,12:44:42,0,Deployment Site,0.76,0.72,40010.8,2.279,115.7,9.74,33.35,8.4,13.839,2.65,5/28/21 12:44
5/28/21,12:49:42,0,Deployment Site,0.53,-0.2,40063.8,2.279,115.6,9.72,33.35,8.4,13.897,2.64,5/28/21 12:49
5/28/21,12:54:42,0,Deployment Site,1.08,2.02,40060.2,2.278,115.7,9.72,33.35,8.4,13.892,2.65,5/28/21 12:54
5/28/21,12:59:42,0,Deployment Site,0.27,-1.24,40052.9,2.279,115.9,9.74,33.35,8.4,13.883,2.65,5/28/21 12:59
5/28/21,13:04:42,0,Deployment Site,1.05,1.9,40079.5,2.279,116.2,9.76,33.36,8.41,13.905,2.65,5/28/21 13:04
5/28/21,13:09:42,0,Deployment Site,1.21,2.54,40065.7,2.279,116.1,9.76,33.36,8.41,13.89,2.65,5/28/21 13:09
5/28/21,13:14:42,0,Deployment Site,1.17,2.35,40160.7,2.28,116.4,9.77,33.37,8.41,13.976,2.64,5/28/21 13:14
5/28/21,13:19:42,0,Deployment Site,0.79,0.85,40228,2.281,116.2,9.73,33.37,8.42,14.055,2.64,5/28/21 13:19
5/28/21,13:24:42,0,Deployment Site,1.01,1.72,40269.6,2.28,115.9,9.7,33.36,8.42,14.1,2.65,5/28/21 13:24
5/28/21,13:29:42,0,Deployment Site,1.04,1.85,40252.2,2.282,115.9,9.71,33.37,8.42,14.072,2.65,5/28/21 13:29
5/28/21,13:34:42,0,Deployment Site,0.81,0.95,40277.7,2.282,116.1,9.71,33.37,8.42,14.101,2.65,5/28/21 13:34
5/28/21,13:39:42,0,Deployment Site,0.43,-0.61,40362.3,2.282,114.7,9.57,33.35,8.41,14.211,2.64,5/28/21 13:39
5/28/21,13:44:42,0,Deployment Site,0.28,-1.2,40337.2,2.282,115,9.61,33.36,8.41,14.175,2.65,5/28/21 13:44
5/28/21,13:49:42,0,Deployment Site,0.41,-0.68,40157.5,2.282,116,9.73,33.36,8.41,13.99,2.64,5/28/21 13:49
5/28/21,13:54:42,0,Deployment Site,0.29,-1.17,40341.6,2.281,115.4,9.64,33.35,8.41,14.194,2.63,5/28/21 13:54
5/28/21,13:59:42,0,Deployment Site,0.28,-1.19,40338,2.282,115.6,9.66,33.36,8.41,14.182,2.64,5/28/21 13:59
5/28/21,14:04:42,0,Deployment Site,0.36,-0.89,40356,2.282,115.6,9.65,33.35,8.41,14.21,2.64,5/28/21 14:04
5/28/21,14:58:32,0,Deployment Site,0.26,-1.25,40467.6,2.265,114.7,9.56,33.36,8.4,14.312,2.6,5/28/21 14:58
5/28/21,15:03:32,0,Deployment Site,0.33,-0.97,40460.8,2.277,115.2,9.6,33.36,8.4,14.307,2.61,5/28/21 15:03
5/28/21,15:08:32,0,Deployment Site,0.29,-1.17,40476.9,2.278,115.4,9.62,33.37,8.41,14.31,2.61,5/28/21 15:08
5/28/21,15:13:32,0,Deployment Site,0.3,-1.13,40461.6,2.289,115.5,9.63,33.37,8.41,14.296,2.61,5/28/21 15:13
5/28/21,15:18:32,0,Deployment Site,0.29,-1.14,40450.2,2.287,115.4,9.62,33.37,8.41,14.287,2.62,5/28/21 15:18
5/28/21,15:23:32,0,Deployment Site,0.25,-1.33,40455.9,2.287,115.3,9.61,33.37,8.41,14.291,2.61,5/28/21 15:23
5/28/21,15:28:32,0,Deployment Site,0.72,0.57,40438.4,2.289,115.4,9.62,33.37,8.41,14.276,2.62,5/28/21 15:28
5/28/21,15:33:32,0,Deployment Site,0.26,-1.26,40420.5,2.286,115.5,9.64,33.36,8.41,14.264,2.62,5/28/21 15:33
5/28/21,15:38:32,0,Deployment Site,49.28,194.8,40432.3,2.288,115.4,9.62,33.37,8.41,14.269,2.62,5/28/21 15:38
5/28/21,15:43:32,0,Deployment Site,0.28,-1.18,40424.4,2.289,115.4,9.63,33.37,8.41,14.259,2.62,5/28/21 15:43
5/28/21,15:48:32,0,Deployment Site,0.28,-1.18,40436.6,2.286,115.3,9.61,33.36,8.41,14.279,2.61,5/28/21 15:48
5/28/21,15:53:32,0,Deployment Site,0.27,-1.22,40421.3,2.287,115.4,9.63,33.36,8.41,14.264,2.62,5/28/21 15:53
5/28/21,15:58:32,0,Deployment Site,0.25,-1.3,40429.2,2.289,115.5,9.63,33.36,8.41,14.271,2.62,5/28/21 15:58
5/28/21,16:03:32,0,Deployment Site,0.3,-1.12,40442.7,2.287,115.4,9.62,33.37,8.41,14.282,2.62,5/28/21 16:03
5/28/21,16:08:32,0,Deployment Site,0.3,-1.13,40435.8,2.287,115.4,9.63,33.36,8.41,14.278,2.63,5/28/21 16:08
5/28/21,16:13:32,0,Deployment Site,0.35,-0.93,40439.2,2.289,115.5,9.63,33.36,8.41,14.286,2.61,5/28/21 16:13
5/28/21,16:18:32,0,Deployment Site,0.31,-1.09,40449.8,2.288,115.4,9.62,33.37,8.41,14.289,2.62,5/28/21 16:18
5/28/21,16:23:32,0,Deployment Site,0.29,-1.15,40430.3,2.284,115.5,9.63,33.36,8.41,14.271,2.63,5/28/21 16:23
5/28/21,16:28:32,0,Deployment Site,0.31,-1.08,40463.6,2.282,115.5,9.62,33.37,8.41,14.302,2.62,5/28/21 16:28
5/28/21,16:33:32,0,Deployment Site,0.31,-1.07,40489.6,2.281,115.4,9.62,33.37,8.41,14.328,2.63,5/28/21 16:33
5/28/21,16:38:32,0,Deployment Site,0.34,-0.94,40472.6,2.279,115.6,9.63,33.37,8.41,14.305,2.62,5/28/21 16:38
5/28/21,16:43:32,0,Deployment Site,0.33,-1.01,40462.6,2.273,115.7,9.64,33.37,8.41,14.302,2.62,5/28/21 16:43
5/28/21,16:48:32,0,Deployment Site,0.31,-1.07,40520.6,2.274,115.8,9.64,33.37,8.41,14.36,2.63,5/28/21 16:48
5/28/21,16:53:32,0,Deployment Site,0.34,-0.94,40473.1,2.277,115.7,9.64,33.37,8.41,14.31,2.62,5/28/21 16:53
5/28/21,16:58:32,0,Deployment Site,0.31,-1.06,40467.4,2.277,115.8,9.65,33.37,8.41,14.303,2.63,5/28/21 16:58
5/28/21,17:03:32,0,Deployment Site,0.33,-1,40479.2,2.278,115.8,9.65,33.37,8.41,14.318,2.62,5/28/21 17:03
5/28/21,17:08:32,0,Deployment Site,0.38,-0.81,40479.6,2.28,115.8,9.65,33.37,8.41,14.316,2.62,5/28/21 17:08
5/28/21,17:13:32,0,Deployment Site,0.36,-0.87,40478.6,2.282,115.9,9.65,33.37,8.41,14.314,2.63,5/28/21 17:13
5/28/21,17:18:32,0,Deployment Site,0.48,-0.39,40479.6,2.282,115.9,9.65,33.37,8.41,14.317,2.62,5/28/21 17:18
5/28/21,17:23:32,0,Deployment Site,0.35,-0.92,40486.2,2.281,115.9,9.65,33.37,8.41,14.323,2.63,5/28/21 17:23
5/28/21,17:28:32,0,Deployment Site,0.48,-0.41,40508.7,2.283,115.8,9.64,33.37,8.41,14.349,2.61,5/28/21 17:28
5/28/21,17:33:32,0,Deployment Site,0.43,-0.57,40520.6,2.285,115.7,9.63,33.36,8.41,14.368,2.63,5/28/21 17:33
5/28/21,17:38:32,0,Deployment Site,0.33,-0.98,40500.9,2.286,115.8,9.64,33.37,8.41,14.338,2.63,5/28/21 17:38
5/28/21,17:43:32,0,Deployment Site,0.46,-0.46,40510,2.285,115.8,9.64,33.37,8.41,14.354,2.63,5/28/21 17:43
5/28/21,17:48:32,0,Deployment Site,0.46,-0.48,40502.7,2.287,115.8,9.64,33.37,8.41,14.341,2.63,5/28/21 17:48
5/28/21,17:53:32,0,Deployment Site,0.44,-0.53,40515.6,2.287,115.7,9.63,33.36,8.41,14.362,2.62,5/28/21 17:53
5/28/21,17:58:32,0,Deployment Site,0.48,-0.39,40523.5,2.29,115.6,9.62,33.36,8.41,14.372,2.63,5/28/21 17:58
5/28/21,18:03:32,0,Deployment Site,0.55,-0.11,40546.3,2.289,115.3,9.59,33.36,8.41,14.4,2.63,5/28/21 18:03
5/28/21,18:08:32,0,Deployment Site,0.58,0.02,40510.8,2.29,115.5,9.62,33.37,8.41,14.35,2.62,5/28/21 18:08
5/28/21,18:13:32,0,Deployment Site,0.59,0.05,40534,2.291,115.5,9.61,33.37,8.41,14.375,2.63,5/28/21 18:13
5/28/21,18:18:32,0,Deployment Site,0.52,-0.24,40490.1,2.292,115.8,9.64,33.37,8.41,14.334,2.62,5/28/21 18:18
5/28/21,18:23:32,0,Deployment Site,0.59,0.06,40524.3,2.294,115.4,9.61,33.37,8.41,14.366,2.62,5/28/21 18:23
5/28/21,18:28:32,0,Deployment Site,0.58,0,40521.3,2.294,115.6,9.62,33.37,8.41,14.361,2.63,5/28/21 18:28
5/28/21,18:33:32,0,Deployment Site,0.44,-0.54,40528.3,2.292,115.3,9.59,33.37,8.41,14.368,2.62,5/28/21 18:33
5/28/21,18:38:32,0,Deployment Site,0.57,-0.02,40515.2,2.295,115.4,9.61,33.37,8.41,14.355,2.63,5/28/21 18:38
5/28/21,18:43:32,0,Deployment Site,0.63,0.2,40511.4,2.297,115.4,9.6,33.37,8.41,14.35,2.62,5/28/21 18:43
5/28/21,18:48:32,0,Deployment Site,0.6,0.08,40515.5,2.299,115.3,9.6,33.37,8.41,14.353,2.63,5/28/21 18:48
5/28/21,18:53:32,0,Deployment Site,0.64,0.25,40511.8,2.301,115.2,9.59,33.37,8.41,14.349,2.63,5/28/21 18:53
5/28/21,18:58:32,0,Deployment Site,0.64,0.23,40503.2,2.303,115.3,9.6,33.37,8.41,14.343,2.63,5/28/21 18:58
5/28/21,19:03:32,0,Deployment Site,0.56,-0.08,40504.2,2.304,115.2,9.6,33.37,8.41,14.341,2.63,5/28/21 19:03
5/28/21,19:08:32,0,Deployment Site,0.6,0.1,40494,2.304,115.4,9.61,33.37,8.41,14.334,2.62,5/28/21 19:08
5/28/21,19:13:32,0,Deployment Site,0.64,0.25,40488.4,2.303,115.1,9.59,33.37,8.41,14.326,2.63,5/28/21 19:13
5/28/21,19:18:32,0,Deployment Site,0.81,0.92,40485.5,2.305,115.4,9.61,33.37,8.41,14.319,2.63,5/28/21 19:18
5/28/21,19:23:32,0,Deployment Site,1.03,1.82,40487,2.306,115.5,9.62,33.37,8.41,14.322,2.63,5/28/21 19:23
5/28/21,19:28:32,0,Deployment Site,1.03,1.79,40480.9,2.308,115.4,9.61,33.37,8.41,14.32,2.63,5/28/21 19:28
5/28/21,19:33:32,0,Deployment Site,0.69,0.47,40474.6,2.309,115.3,9.61,33.37,8.41,14.311,2.62,5/28/21 19:33
5/28/21,19:38:32,0,Deployment Site,0.73,0.61,40470.2,2.31,115.1,9.59,33.37,8.41,14.303,2.63,5/28/21 19:38
5/28/21,19:43:32,0,Deployment Site,0.79,0.85,40469.4,2.309,115.3,9.61,33.37,8.41,14.302,2.64,5/28/21 19:43
5/28/21,19:48:32,0,Deployment Site,0.77,0.78,40463.5,2.311,115.3,9.61,33.37,8.41,14.298,2.62,5/28/21 19:48
5/28/21,19:53:32,0,Deployment Site,0.97,1.57,40450.1,2.31,115,9.59,33.37,8.41,14.284,2.63,5/28/21 19:53
5/28/21,19:58:32,0,Deployment Site,0.81,0.95,40467.3,2.309,115,9.58,33.37,8.41,14.303,2.62,5/28/21 19:58
